Id,Time,Machine,Component,Parameter,Value
13700,04-08-2022 03:10,Excavator_1,Fuel,Temparature,627.99
13701,04-08-2022 03:20,Articulated_Truck_1,Fuel,Water in Fuel,2669.6
13702,04-08-2022 03:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,771.46
13703,04-08-2022 03:40,Backhoe_Loader_1,Drive,Transmission Pressure,1138.13
13704,04-08-2022 03:50,Excavator_1,Engine,Temparature,426.28
13705,04-08-2022 04:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1015.95
13706,04-08-2022 04:10,Backhoe_Loader_1,Engine,Speed,648.68
13707,04-08-2022 04:20,Articulated_Truck_1,Engine,Temparature,781.19
13708,04-08-2022 04:30,Backhoe_Loader_1,Misc,System Voltage,68.28
13709,04-08-2022 04:40,Backhoe_Loader_1,Drive,Brake Control,2.01
13710,04-08-2022 04:50,Dozer_1,Fuel,Pressure,139.51
13711,04-08-2022 05:00,Dozer_1,Misc,Exhaust Gas Temparature,1186.78
13712,04-08-2022 05:10,Backhoe_Loader_1,Fuel,Level,4.48
13713,04-08-2022 05:20,Dozer_1,Engine,Speed,6141.22
13714,04-08-2022 05:30,Dozer_1,Misc,Air Filter Pressure,25.1
13715,04-08-2022 05:40,Backhoe_Loader_1,Misc,Air Filter Pressure,37.82
13716,04-08-2022 05:50,Excavator_1,Drive,Brake Control,3.74
13717,04-08-2022 06:00,Dozer_1,Engine,Temparature,666.41
13718,04-08-2022 06:10,Backhoe_Loader_1,Fuel,Pressure,155.8
13719,04-08-2022 06:20,Dozer_1,Fuel,Temparature,91.04
13720,04-08-2022 06:30,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,196.65
13721,04-08-2022 06:40,Excavator_1,Engine,Oil Pressure,84.32
13722,04-08-2022 06:50,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,85.29
13723,04-08-2022 07:00,Articulated_Truck_1,Engine,Speed,3873.82
13724,04-08-2022 07:10,Excavator_1,Engine,Oil Pressure,107.36
13725,04-08-2022 07:20,Articulated_Truck_1,Fuel,Temparature,421.27
13726,04-08-2022 07:30,Articulated_Truck_1,Fuel,Level,0.82
13727,04-08-2022 07:40,Articulated_Truck_1,Fuel,Pressure,47.94
13728,04-08-2022 07:50,Backhoe_Loader_1,Fuel,Pressure,44.68
13729,04-08-2022 08:00,Dozer_1,Fuel,Level,3.61
13730,04-08-2022 08:10,Articulated_Truck_1,Fuel,Water in Fuel,4441.23
13731,04-08-2022 08:20,Excavator_1,Drive,Brake Control,1.53
13732,04-08-2022 08:30,Articulated_Truck_1,Engine,Oil Pressure,6.12
13733,04-08-2022 08:40,Excavator_1,Fuel,Water in Fuel,2945.19
13734,04-08-2022 08:50,Dozer_1,Misc,Hydraulic Pump Rate,337.63
13735,04-08-2022 09:00,Articulated_Truck_1,Fuel,Water in Fuel,1738.44
13736,04-08-2022 09:10,Backhoe_Loader_1,Engine,Oil Pressure,70.49
13737,04-08-2022 09:20,Excavator_1,Misc,System Voltage,67.67
13738,04-08-2022 09:30,Dozer_1,Drive,Transmission Pressure,1309.05
13739,04-08-2022 09:40,Dozer_1,Fuel,Water in Fuel,1348.52
13740,04-08-2022 09:50,Articulated_Truck_1,Misc,Air Filter Pressure,24.43
13741,04-08-2022 10:00,Backhoe_Loader_1,Misc,System Voltage,16.02
13742,04-08-2022 10:10,Dozer_1,Fuel,Water in Fuel,960.06
13743,04-08-2022 10:20,Articulated_Truck_1,Engine,Speed,5190.46
13744,04-08-2022 10:30,Backhoe_Loader_1,Engine,Oil Pressure,129.5
13745,04-08-2022 10:40,Articulated_Truck_1,Fuel,Water in Fuel,1730.9
13746,04-08-2022 10:50,Articulated_Truck_1,Drive,Transmission Pressure,458.48
13747,04-08-2022 11:00,Dozer_1,Drive,Transmission Pressure,233.85
13748,04-08-2022 11:10,Dozer_1,Fuel,Pressure,27.57
13749,04-08-2022 11:20,Backhoe_Loader_1,Engine,Oil Pressure,91.57
13750,04-08-2022 11:30,Dozer_1,Fuel,Temparature,583.71
13751,04-08-2022 11:40,Backhoe_Loader_1,Drive,Pedal Sensor,1.41
13752,04-08-2022 11:50,Excavator_1,Fuel,Level,1.06
13753,04-08-2022 12:00,Articulated_Truck_1,Fuel,Level,4.11
13754,04-08-2022 12:10,Dozer_1,Engine,Speed,6329.13
13755,04-08-2022 12:20,Backhoe_Loader_1,Drive,Transmission Pressure,786.96
13756,04-08-2022 12:30,Excavator_1,Misc,Air Filter Pressure,3.63
13757,04-08-2022 12:40,Excavator_1,Fuel,Water in Fuel,6676.22
13758,04-08-2022 12:50,Dozer_1,Engine,Oil Pressure,67.95
13759,04-08-2022 13:00,Articulated_Truck_1,Fuel,Water in Fuel,5700.47
13760,04-08-2022 13:10,Excavator_1,Engine,Temparature,154.95
13761,04-08-2022 13:20,Backhoe_Loader_1,Misc,System Voltage,11.5
13762,04-08-2022 13:30,Backhoe_Loader_1,Fuel,Pressure,14.05
13763,04-08-2022 13:40,Excavator_1,Misc,Hydraulic Pump Rate,276.54
13764,04-08-2022 13:50,Backhoe_Loader_1,Fuel,Water in Fuel,3993.71
13765,04-08-2022 14:00,Articulated_Truck_1,Fuel,Level,2.58
13766,04-08-2022 14:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,250.42
13767,04-08-2022 14:20,Backhoe_Loader_1,Fuel,Level,3.95
13768,04-08-2022 14:30,Backhoe_Loader_1,Engine,Speed,5696.3
13769,04-08-2022 14:40,Dozer_1,Misc,Air Filter Pressure,33.87
13770,04-08-2022 14:50,Backhoe_Loader_1,Engine,Temparature,787.19
13771,04-08-2022 15:00,Excavator_1,Misc,Air Filter Pressure,23.83
13772,04-08-2022 15:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,84.98
13773,04-08-2022 15:20,Backhoe_Loader_1,Engine,Temparature,740.77
13774,04-08-2022 15:30,Backhoe_Loader_1,Engine,Speed,5201.71
13775,04-08-2022 15:40,Excavator_1,Fuel,Pressure,183.69
13776,04-08-2022 15:50,Excavator_1,Engine,Oil Pressure,143.69
13777,04-08-2022 16:00,Dozer_1,Fuel,Water in Fuel,2808.34
13778,04-08-2022 16:10,Dozer_1,Fuel,Water in Fuel,298.62
13779,04-08-2022 16:20,Articulated_Truck_1,Engine,Oil Pressure,79.31
13780,04-08-2022 16:30,Backhoe_Loader_1,Drive,Transmission Pressure,442.69
13781,04-08-2022 16:40,Articulated_Truck_1,Drive,Pedal Sensor,6.91
13782,04-08-2022 16:50,Dozer_1,Engine,Speed,2890.22
13783,04-08-2022 17:00,Articulated_Truck_1,Fuel,Water in Fuel,6653.57
13784,04-08-2022 17:10,Dozer_1,Misc,Hydraulic Pump Rate,123.75
13785,04-08-2022 17:20,Dozer_1,Fuel,Temparature,202.67
13786,04-08-2022 17:30,Dozer_1,Misc,Air Filter Pressure,35.6
13787,04-08-2022 17:40,Excavator_1,Engine,Speed,4217.65
13788,04-08-2022 17:50,Articulated_Truck_1,Engine,Speed,6425.04
13789,04-08-2022 18:00,Dozer_1,Engine,Temparature,793.67
13790,04-08-2022 18:10,Excavator_1,Engine,Temparature,461.69
13791,04-08-2022 18:20,Dozer_1,Fuel,Level,4.12
13792,04-08-2022 18:30,Excavator_1,Misc,System Voltage,11.31
13793,04-08-2022 18:40,Excavator_1,Misc,Hydraulic Pump Rate,162.15
13794,04-08-2022 18:50,Articulated_Truck_1,Misc,System Voltage,65.9
13795,04-08-2022 19:00,Backhoe_Loader_1,Engine,Oil Pressure,18.89
13796,04-08-2022 19:10,Articulated_Truck_1,Engine,Oil Pressure,124.15
13797,04-08-2022 19:20,Excavator_1,Fuel,Water in Fuel,6421.64
13798,04-08-2022 19:30,Backhoe_Loader_1,Drive,Brake Control,3.41
13799,04-08-2022 19:40,Dozer_1,Fuel,Water in Fuel,6274.59
13800,04-08-2022 19:50,Articulated_Truck_1,Fuel,Water in Fuel,1020.02
13801,04-08-2022 20:00,Dozer_1,Misc,Hydraulic Pump Rate,54.63
13802,04-08-2022 20:10,Dozer_1,Misc,Hydraulic Pump Rate,199.23
13803,04-08-2022 20:20,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1941.9
13804,04-08-2022 20:30,Excavator_1,Drive,Pedal Sensor,7.82
13805,04-08-2022 20:40,Dozer_1,Misc,Air Filter Pressure,11.96
13806,04-08-2022 20:50,Dozer_1,Engine,Temparature,519.33
13807,04-08-2022 21:00,Backhoe_Loader_1,Misc,Air Filter Pressure,10.08
13808,04-08-2022 21:10,Excavator_1,Misc,Air Filter Pressure,28.05
13809,04-08-2022 21:20,Articulated_Truck_1,Drive,Brake Control,0.03
13810,04-08-2022 21:30,Dozer_1,Drive,Brake Control,2.3
13811,04-08-2022 21:40,Backhoe_Loader_1,Engine,Temparature,637.89
13812,04-08-2022 21:50,Excavator_1,Drive,Transmission Pressure,938.48
13813,04-08-2022 22:00,Articulated_Truck_1,Drive,Pedal Sensor,7.65
13814,04-08-2022 22:10,Excavator_1,Drive,Transmission Pressure,463.55
13815,04-08-2022 22:20,Dozer_1,Misc,Air Filter Pressure,27.57
13816,04-08-2022 22:30,Articulated_Truck_1,Drive,Brake Control,0.2
13817,04-08-2022 22:40,Excavator_1,Engine,Oil Pressure,116.99
13818,04-08-2022 22:50,Dozer_1,Misc,Hydraulic Pump Rate,171.1
13819,04-08-2022 23:00,Dozer_1,Drive,Pedal Sensor,26.32
13820,04-08-2022 23:10,Dozer_1,Engine,Oil Pressure,100.43
13821,04-08-2022 23:20,Excavator_1,Engine,Speed,302.58
13822,04-08-2022 23:30,Articulated_Truck_1,Drive,Pedal Sensor,15.45
13823,04-08-2022 23:40,Dozer_1,Fuel,Water in Fuel,5730.17
13824,04-08-2022 23:50,Dozer_1,Misc,Hydraulic Pump Rate,409.47
13825,05-08-2022 00:00,Backhoe_Loader_1,Misc,System Voltage,95.8
13826,05-08-2022 00:10,Backhoe_Loader_1,Engine,Speed,3382.27
13827,05-08-2022 00:20,Backhoe_Loader_1,Drive,Transmission Pressure,334.64
13828,05-08-2022 00:30,Dozer_1,Fuel,Water in Fuel,2506.99
13829,05-08-2022 00:40,Dozer_1,Engine,Temparature,414.87
13830,05-08-2022 00:50,Excavator_1,Engine,Oil Pressure,6.61
13831,05-08-2022 01:00,Dozer_1,Engine,Temparature,257.23
13832,05-08-2022 01:10,Backhoe_Loader_1,Drive,Transmission Pressure,1719.94
13833,05-08-2022 01:20,Dozer_1,Misc,Air Filter Pressure,25.96
13834,05-08-2022 01:30,Dozer_1,Engine,Speed,363.55
13835,05-08-2022 01:40,Excavator_1,Misc,Air Filter Pressure,36.21
13836,05-08-2022 01:50,Articulated_Truck_1,Misc,Air Filter Pressure,16.5
13837,05-08-2022 02:00,Excavator_1,Fuel,Pressure,100.87
13838,05-08-2022 02:10,Dozer_1,Drive,Transmission Pressure,1848.11
13839,05-08-2022 02:20,Excavator_1,Engine,Oil Pressure,80.64
13840,05-08-2022 02:30,Articulated_Truck_1,Fuel,Water in Fuel,5453.43
13841,05-08-2022 02:40,Backhoe_Loader_1,Engine,Oil Pressure,93.64
13842,05-08-2022 02:50,Dozer_1,Engine,Oil Pressure,32.5
13843,05-08-2022 03:00,Dozer_1,Engine,Oil Pressure,106.95
13844,05-08-2022 03:10,Excavator_1,Fuel,Temparature,647.94
13845,05-08-2022 03:20,Excavator_1,Misc,Air Filter Pressure,16.06
13846,05-08-2022 03:30,Backhoe_Loader_1,Drive,Transmission Pressure,539.41
13847,05-08-2022 03:40,Backhoe_Loader_1,Misc,System Voltage,56.18
13848,05-08-2022 03:50,Dozer_1,Engine,Oil Pressure,132.47
13849,05-08-2022 04:00,Articulated_Truck_1,Engine,Speed,1286.23
13850,05-08-2022 04:10,Articulated_Truck_1,Misc,Air Filter Pressure,22.99
13851,05-08-2022 04:20,Excavator_1,Fuel,Water in Fuel,3585.81
13852,05-08-2022 04:30,Excavator_1,Misc,Hydraulic Pump Rate,135.35
13853,05-08-2022 04:40,Dozer_1,Engine,Speed,1500.17
13854,05-08-2022 04:50,Backhoe_Loader_1,Drive,Brake Control,2.38
13855,05-08-2022 05:00,Backhoe_Loader_1,Engine,Temparature,622.54
13856,05-08-2022 05:10,Excavator_1,Misc,Hydraulic Pump Rate,227.51
13857,05-08-2022 05:20,Articulated_Truck_1,Fuel,Water in Fuel,3752.89
13858,05-08-2022 05:30,Excavator_1,Misc,Exhaust Gas Temparature,778.79
13859,05-08-2022 05:40,Excavator_1,Drive,Brake Control,2.96
13860,05-08-2022 05:50,Articulated_Truck_1,Engine,Temparature,645.68
13861,05-08-2022 06:00,Backhoe_Loader_1,Engine,Speed,1861.29
13862,05-08-2022 06:10,Articulated_Truck_1,Drive,Pedal Sensor,26.84
13863,05-08-2022 06:20,Dozer_1,Engine,Oil Pressure,50.5
13864,05-08-2022 06:30,Backhoe_Loader_1,Engine,Temparature,144.06
13865,05-08-2022 06:40,Backhoe_Loader_1,Engine,Temparature,225.48
13866,05-08-2022 06:50,Backhoe_Loader_1,Misc,Air Filter Pressure,18.69
13867,05-08-2022 07:00,Dozer_1,Drive,Transmission Pressure,951.71
13868,05-08-2022 07:10,Dozer_1,Misc,System Voltage,27.36
13869,05-08-2022 07:20,Dozer_1,Engine,Temparature,142.69
13870,05-08-2022 07:30,Backhoe_Loader_1,Engine,Temparature,78.33
13871,05-08-2022 07:40,Articulated_Truck_1,Fuel,Temparature,585.05
13872,05-08-2022 07:50,Articulated_Truck_1,Fuel,Water in Fuel,5219.67
13873,05-08-2022 08:00,Dozer_1,Engine,Oil Pressure,119.91
13874,05-08-2022 08:10,Excavator_1,Misc,Hydraulic Pump Rate,132.44
13875,05-08-2022 08:20,Excavator_1,Drive,Pedal Sensor,7.64
13876,05-08-2022 08:30,Backhoe_Loader_1,Misc,Air Filter Pressure,35.88
13877,05-08-2022 08:40,Backhoe_Loader_1,Fuel,Water in Fuel,5301.4
13878,05-08-2022 08:50,Articulated_Truck_1,Misc,Air Filter Pressure,35.22
13879,05-08-2022 09:00,Backhoe_Loader_1,Engine,Temparature,468.51
13880,05-08-2022 09:10,Articulated_Truck_1,Misc,Air Filter Pressure,8.11
13881,05-08-2022 09:20,Dozer_1,Misc,System Voltage,32.03
13882,05-08-2022 09:30,Dozer_1,Misc,System Voltage,83.5
13883,05-08-2022 09:40,Excavator_1,Misc,System Voltage,90.12
13884,05-08-2022 09:50,Articulated_Truck_1,Engine,Speed,698.53
13885,05-08-2022 10:00,Backhoe_Loader_1,Fuel,Temparature,457.52
13886,05-08-2022 10:10,Backhoe_Loader_1,Fuel,Pressure,163.17
13887,05-08-2022 10:20,Dozer_1,Fuel,Water in Fuel,1375.59
13888,05-08-2022 10:30,Articulated_Truck_1,Misc,Air Filter Pressure,8.89
13889,05-08-2022 10:40,Excavator_1,Misc,Exhaust Gas Temparature,717.41
13890,05-08-2022 10:50,Dozer_1,Fuel,Water in Fuel,279.21
13891,05-08-2022 11:00,Excavator_1,Fuel,Pressure,176.82
13892,05-08-2022 11:10,Backhoe_Loader_1,Fuel,Level,2.41
13893,05-08-2022 11:20,Excavator_1,Fuel,Water in Fuel,4210.03
13894,05-08-2022 11:30,Articulated_Truck_1,Misc,Hydraulic Pump Rate,220.05
13895,05-08-2022 11:40,Articulated_Truck_1,Fuel,Level,4.47
13896,05-08-2022 11:50,Dozer_1,Engine,Temparature,724.9
13897,05-08-2022 12:00,Backhoe_Loader_1,Drive,Brake Control,0.66
13898,05-08-2022 12:10,Articulated_Truck_1,Fuel,Temparature,177.71
13899,05-08-2022 12:20,Backhoe_Loader_1,Fuel,Temparature,53.62
13900,05-08-2022 12:30,Articulated_Truck_1,Engine,Temparature,365.63
13901,05-08-2022 12:40,Articulated_Truck_1,Engine,Oil Pressure,132.23
13902,05-08-2022 12:50,Dozer_1,Fuel,Pressure,118.98
13903,05-08-2022 13:00,Backhoe_Loader_1,Misc,System Voltage,93.39
13904,05-08-2022 13:10,Excavator_1,Engine,Oil Pressure,98.68
13905,05-08-2022 13:20,Backhoe_Loader_1,Fuel,Pressure,136.25
13906,05-08-2022 13:30,Dozer_1,Misc,Exhaust Gas Temparature,184.67
13907,05-08-2022 13:40,Backhoe_Loader_1,Misc,System Voltage,13.59
13908,05-08-2022 13:50,Backhoe_Loader_1,Engine,Temparature,286.84
13909,05-08-2022 14:00,Articulated_Truck_1,Drive,Brake Control,1.37
13910,05-08-2022 14:10,Excavator_1,Drive,Brake Control,3.91
13911,05-08-2022 14:20,Dozer_1,Drive,Pedal Sensor,8.96
13912,05-08-2022 14:30,Backhoe_Loader_1,Fuel,Temparature,386.63
13913,05-08-2022 14:40,Excavator_1,Drive,Brake Control,0.66
13914,05-08-2022 14:50,Excavator_1,Drive,Pedal Sensor,21.87
13915,05-08-2022 15:00,Excavator_1,Drive,Brake Control,2.38
13916,05-08-2022 15:10,Articulated_Truck_1,Engine,Temparature,618.78
13917,05-08-2022 15:20,Dozer_1,Drive,Transmission Pressure,519.3
13918,05-08-2022 15:30,Excavator_1,Drive,Pedal Sensor,10.82
13919,05-08-2022 15:40,Excavator_1,Engine,Speed,6114.15
13920,05-08-2022 15:50,Articulated_Truck_1,Fuel,Water in Fuel,130.53
13921,05-08-2022 16:00,Dozer_1,Misc,Exhaust Gas Temparature,239.99
13922,05-08-2022 16:10,Dozer_1,Misc,System Voltage,27.16
13923,05-08-2022 16:20,Excavator_1,Drive,Pedal Sensor,25.81
13924,05-08-2022 16:30,Backhoe_Loader_1,Engine,Oil Pressure,22.19
13925,05-08-2022 16:40,Backhoe_Loader_1,Fuel,Water in Fuel,6140.24
13926,05-08-2022 16:50,Excavator_1,Engine,Temparature,290.0
13927,05-08-2022 17:00,Articulated_Truck_1,Drive,Pedal Sensor,21.81
13928,05-08-2022 17:10,Backhoe_Loader_1,Fuel,Pressure,118.33
13929,05-08-2022 17:20,Backhoe_Loader_1,Drive,Transmission Pressure,147.31
13930,05-08-2022 17:30,Dozer_1,Engine,Temparature,400.72
13931,05-08-2022 17:40,Articulated_Truck_1,Misc,Hydraulic Pump Rate,212.56
13932,05-08-2022 17:50,Backhoe_Loader_1,Fuel,Level,3.62
13933,05-08-2022 18:00,Excavator_1,Misc,System Voltage,88.84
13934,05-08-2022 18:10,Articulated_Truck_1,Engine,Oil Pressure,63.95
13935,05-08-2022 18:20,Backhoe_Loader_1,Drive,Brake Control,2.43
13936,05-08-2022 18:30,Excavator_1,Fuel,Water in Fuel,4424.56
13937,05-08-2022 18:40,Dozer_1,Engine,Temparature,655.01
13938,05-08-2022 18:50,Backhoe_Loader_1,Engine,Oil Pressure,113.11
13939,05-08-2022 19:00,Excavator_1,Drive,Brake Control,3.84
13940,05-08-2022 19:10,Articulated_Truck_1,Engine,Oil Pressure,88.2
13941,05-08-2022 19:20,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1253.92
13942,05-08-2022 19:30,Backhoe_Loader_1,Misc,System Voltage,15.44
13943,05-08-2022 19:40,Excavator_1,Drive,Transmission Pressure,709.78
13944,05-08-2022 19:50,Excavator_1,Engine,Temparature,41.4
13945,05-08-2022 20:00,Articulated_Truck_1,Engine,Temparature,592.62
13946,05-08-2022 20:10,Backhoe_Loader_1,Drive,Brake Control,1.64
13947,05-08-2022 20:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,321.53
13948,05-08-2022 20:30,Dozer_1,Engine,Oil Pressure,49.91
13949,05-08-2022 20:40,Dozer_1,Engine,Speed,2423.22
13950,05-08-2022 20:50,Backhoe_Loader_1,Misc,Air Filter Pressure,31.35
13951,05-08-2022 21:00,Articulated_Truck_1,Misc,Hydraulic Pump Rate,94.57
13952,05-08-2022 21:10,Articulated_Truck_1,Engine,Temparature,351.81
13953,05-08-2022 21:20,Backhoe_Loader_1,Fuel,Pressure,5.2
13954,05-08-2022 21:30,Backhoe_Loader_1,Engine,Oil Pressure,22.49
13955,05-08-2022 21:40,Articulated_Truck_1,Drive,Pedal Sensor,6.07
13956,05-08-2022 21:50,Backhoe_Loader_1,Misc,Air Filter Pressure,9.93
13957,05-08-2022 22:00,Backhoe_Loader_1,Engine,Oil Pressure,37.69
13958,05-08-2022 22:10,Dozer_1,Fuel,Level,0.48
13959,05-08-2022 22:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,384.45
13960,05-08-2022 22:30,Articulated_Truck_1,Drive,Transmission Pressure,1832.33
13961,05-08-2022 22:40,Articulated_Truck_1,Fuel,Temparature,740.13
13962,05-08-2022 22:50,Articulated_Truck_1,Drive,Pedal Sensor,18.43
13963,05-08-2022 23:00,Backhoe_Loader_1,Engine,Temparature,687.81
13964,05-08-2022 23:10,Dozer_1,Engine,Temparature,313.45
13965,05-08-2022 23:20,Dozer_1,Drive,Transmission Pressure,1893.23
13966,05-08-2022 23:30,Excavator_1,Drive,Transmission Pressure,1372.41
13967,05-08-2022 23:40,Excavator_1,Drive,Pedal Sensor,15.22
13968,05-08-2022 23:50,Articulated_Truck_1,Fuel,Temparature,740.67
13969,06-08-2022 00:00,Articulated_Truck_1,Engine,Speed,2004.08
13970,06-08-2022 00:10,Dozer_1,Drive,Transmission Pressure,1811.02
13971,06-08-2022 00:20,Backhoe_Loader_1,Drive,Brake Control,2.72
13972,06-08-2022 00:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,105.73
13973,06-08-2022 00:40,Excavator_1,Drive,Pedal Sensor,11.41
13974,06-08-2022 00:50,Dozer_1,Misc,Hydraulic Pump Rate,296.12
13975,06-08-2022 01:00,Articulated_Truck_1,Fuel,Water in Fuel,3317.26
13976,06-08-2022 01:10,Articulated_Truck_1,Fuel,Temparature,276.4
13977,06-08-2022 01:20,Articulated_Truck_1,Fuel,Temparature,27.79
13978,06-08-2022 01:30,Articulated_Truck_1,Fuel,Level,3.89
13979,06-08-2022 01:40,Excavator_1,Drive,Pedal Sensor,3.7
13980,06-08-2022 01:50,Excavator_1,Drive,Brake Control,2.56
13981,06-08-2022 02:00,Backhoe_Loader_1,Drive,Brake Control,1.89
13982,06-08-2022 02:10,Articulated_Truck_1,Fuel,Water in Fuel,2361.78
13983,06-08-2022 02:20,Articulated_Truck_1,Engine,Oil Pressure,42.76
13984,06-08-2022 02:30,Dozer_1,Misc,Air Filter Pressure,13.61
13985,06-08-2022 02:40,Articulated_Truck_1,Misc,System Voltage,25.51
13986,06-08-2022 02:50,Articulated_Truck_1,Engine,Oil Pressure,30.82
13987,06-08-2022 03:00,Dozer_1,Fuel,Water in Fuel,3987.53
13988,06-08-2022 03:10,Backhoe_Loader_1,Drive,Pedal Sensor,21.84
13989,06-08-2022 03:20,Backhoe_Loader_1,Misc,System Voltage,68.99
13990,06-08-2022 03:30,Excavator_1,Misc,System Voltage,25.59
13991,06-08-2022 03:40,Articulated_Truck_1,Drive,Pedal Sensor,0.64
13992,06-08-2022 03:50,Dozer_1,Engine,Oil Pressure,114.43
13993,06-08-2022 04:00,Excavator_1,Fuel,Pressure,73.8
13994,06-08-2022 04:10,Excavator_1,Engine,Oil Pressure,113.01
13995,06-08-2022 04:20,Excavator_1,Fuel,Pressure,28.92
13996,06-08-2022 04:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1558.56
13997,06-08-2022 04:40,Dozer_1,Misc,System Voltage,6.92
13998,06-08-2022 04:50,Backhoe_Loader_1,Fuel,Temparature,751.96
13999,06-08-2022 05:00,Articulated_Truck_1,Misc,System Voltage,84.93
14000,06-08-2022 05:10,Articulated_Truck_1,Fuel,Level,1.42
14001,06-08-2022 05:20,Backhoe_Loader_1,Drive,Transmission Pressure,865.34
14002,06-08-2022 05:30,Dozer_1,Drive,Transmission Pressure,1299.59
14003,06-08-2022 05:40,Articulated_Truck_1,Fuel,Pressure,14.78
14004,06-08-2022 05:50,Articulated_Truck_1,Engine,Speed,2410.07
14005,06-08-2022 06:00,Articulated_Truck_1,Engine,Oil Pressure,80.29
14006,06-08-2022 06:10,Backhoe_Loader_1,Drive,Pedal Sensor,7.95
14007,06-08-2022 06:20,Backhoe_Loader_1,Engine,Speed,4111.58
14008,06-08-2022 06:30,Articulated_Truck_1,Fuel,Water in Fuel,1077.52
14009,06-08-2022 06:40,Dozer_1,Engine,Speed,6339.09
14010,06-08-2022 06:50,Articulated_Truck_1,Engine,Speed,3590.62
14011,06-08-2022 07:00,Dozer_1,Fuel,Pressure,156.49
14012,06-08-2022 07:10,Dozer_1,Misc,Hydraulic Pump Rate,164.59
14013,06-08-2022 07:20,Dozer_1,Misc,Air Filter Pressure,37.58
14014,06-08-2022 07:30,Articulated_Truck_1,Drive,Transmission Pressure,1857.38
14015,06-08-2022 07:40,Articulated_Truck_1,Engine,Oil Pressure,29.75
14016,06-08-2022 07:50,Dozer_1,Engine,Speed,212.39
14017,06-08-2022 08:00,Dozer_1,Engine,Oil Pressure,54.31
14018,06-08-2022 08:10,Backhoe_Loader_1,Misc,System Voltage,49.44
14019,06-08-2022 08:20,Articulated_Truck_1,Drive,Brake Control,3.01
14020,06-08-2022 08:30,Backhoe_Loader_1,Engine,Oil Pressure,113.82
14021,06-08-2022 08:40,Dozer_1,Drive,Transmission Pressure,1294.68
14022,06-08-2022 08:50,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,123.51
14023,06-08-2022 09:00,Backhoe_Loader_1,Misc,Air Filter Pressure,2.04
14024,06-08-2022 09:10,Dozer_1,Drive,Pedal Sensor,3.89
14025,06-08-2022 09:20,Backhoe_Loader_1,Fuel,Level,4.75
14026,06-08-2022 09:30,Dozer_1,Misc,System Voltage,95.85
14027,06-08-2022 09:40,Dozer_1,Drive,Brake Control,1.83
14028,06-08-2022 09:50,Backhoe_Loader_1,Fuel,Temparature,650.16
14029,06-08-2022 10:00,Backhoe_Loader_1,Misc,System Voltage,57.85
14030,06-08-2022 10:10,Excavator_1,Drive,Pedal Sensor,17.27
14031,06-08-2022 10:20,Articulated_Truck_1,Drive,Brake Control,2.24
14032,06-08-2022 10:30,Dozer_1,Fuel,Water in Fuel,6995.74
14033,06-08-2022 10:40,Excavator_1,Engine,Temparature,617.47
14034,06-08-2022 10:50,Backhoe_Loader_1,Drive,Transmission Pressure,268.58
14035,06-08-2022 11:00,Dozer_1,Drive,Transmission Pressure,581.32
14036,06-08-2022 11:10,Excavator_1,Misc,Air Filter Pressure,15.09
14037,06-08-2022 11:20,Backhoe_Loader_1,Drive,Brake Control,3.48
14038,06-08-2022 11:30,Dozer_1,Engine,Speed,3336.02
14039,06-08-2022 11:40,Dozer_1,Fuel,Temparature,480.53
14040,06-08-2022 11:50,Dozer_1,Drive,Brake Control,0.24
14041,06-08-2022 12:00,Excavator_1,Misc,Air Filter Pressure,2.17
14042,06-08-2022 12:10,Dozer_1,Misc,Exhaust Gas Temparature,1524.41
14043,06-08-2022 12:20,Excavator_1,Fuel,Water in Fuel,3574.06
14044,06-08-2022 12:30,Articulated_Truck_1,Fuel,Level,1.57
14045,06-08-2022 12:40,Articulated_Truck_1,Fuel,Temparature,248.68
14046,06-08-2022 12:50,Dozer_1,Misc,Exhaust Gas Temparature,1619.12
14047,06-08-2022 13:00,Dozer_1,Fuel,Temparature,726.42
14048,06-08-2022 13:10,Backhoe_Loader_1,Drive,Transmission Pressure,813.98
